"","day","time","junk1","junk2","Nflasks","quality","co2","date"
"906","1990-09-07"," 09:42",33123.4,1990.683,2,0,349.85,1990-09-07 09:42:00
"907","1990-09-14"," 09:50",33130.41,1990.702,2,0,351.24,1990-09-14 09:50:00
"908","1990-09-21"," 10:02",33137.42,1990.722,2,0,352.46,1990-09-21 10:02:00
"909","1990-09-28"," 09:55",33144.41,1990.741,2,0,350.86,1990-09-28 09:55:00
"910","1990-10-05"," 09:48",33151.41,1990.76,2,0,350.99,1990-10-05 09:48:00
"911","1990-10-12"," 10:13",33158.43,1990.779,2,0,350.92,1990-10-12 10:13:00
"912","1990-10-19"," 09:43",33165.4,1990.798,2,0,351.52,1990-10-19 09:43:00
"913","1990-10-26"," 09:30",33172.4,1990.818,2,0,351.49,1990-10-26 09:30:00
"914","1990-11-02"," 10:27",33179.44,1990.837,2,0,352.07,1990-11-02 10:27:00
"915","1990-11-09"," 10:02",33186.42,1990.856,2,0,352.39,1990-11-09 10:02:00
"916","1990-11-16"," 10:01",33193.42,1990.875,2,0,353.05,1990-11-16 10:01:00
"917","1990-11-30"," 10:29",33207.44,1990.914,2,0,353.5,1990-11-30 10:29:00
"918","1990-12-07"," 10:16",33214.43,1990.933,2,0,353.1,1990-12-07 10:16:00
"919","1990-12-14"," 09:42",33221.4,1990.952,2,0,355.15,1990-12-14 09:42:00
"920","1990-12-28"," 09:43",33235.4,1990.99,2,0,355.86,1990-12-28 09:43:00
"921","1991-01-04"," 10:00",33242.42,1991.009,2,0,354.2,1991-01-04 10:00:00
"922","1991-01-11"," 09:59",33249.42,1991.029,2,0,354.98,1991-01-11 09:59:00
"923","1991-01-18"," 09:38",33256.4,1991.048,2,0,354.9,1991-01-18 09:38:00
"924","1991-01-25"," 09:37",33263.4,1991.067,2,0,354.3,1991-01-25 09:37:00
"925","1991-02-01"," 09:51",33270.41,1991.086,2,0,355.3,1991-02-01 09:51:00
"926","1991-02-08"," 09:36",33277.4,1991.105,2,0,355.85,1991-02-08 09:36:00
"927","1991-02-15"," 09:38",33284.4,1991.124,2,0,356.48,1991-02-15 09:38:00
"928","1991-02-22"," 09:56",33291.41,1991.144,2,0,356.18,1991-02-22 09:56:00
"929","1991-03-01"," 09:58",33298.42,1991.163,2,0,355.19,1991-03-01 09:58:00
"930","1991-03-08"," 09:40",33305.4,1991.182,2,0,357.92,1991-03-08 09:40:00
"931","1991-03-15"," 09:34",33312.4,1991.201,2,0,358.19,1991-03-15 09:34:00
"932","1991-03-22"," 09:41",33319.4,1991.22,2,0,357.46,1991-03-22 09:41:00
"933","1991-03-29"," 09:27",33326.39,1991.239,2,0,358.34,1991-03-29 09:27:00
"934","1991-04-05"," 09:48",33333.41,1991.259,2,0,358.37,1991-04-05 09:48:00
"935","1991-04-12"," 09:43",33340.4,1991.278,2,0,357.08,1991-04-12 09:43:00
"936","1991-04-19"," 09:39",33347.4,1991.297,2,0,359.53,1991-04-19 09:39:00
"937","1991-04-26"," 09:48",33354.41,1991.316,2,0,358.72,1991-04-26 09:48:00
"938","1991-05-03"," 09:50",33361.41,1991.335,2,0,359.17,1991-05-03 09:50:00
"939","1991-05-10"," 09:43",33368.4,1991.355,2,0,358.03,1991-05-10 09:43:00
"940","1991-05-17"," 09:37",33375.4,1991.374,2,0,359.77,1991-05-17 09:37:00
"941","1991-05-24"," 09:51",33382.41,1991.393,2,0,359.35,1991-05-24 09:51:00
"942","1991-05-31"," 09:48",33389.41,1991.412,2,0,358.95,1991-05-31 09:48:00
"943","1991-06-07"," 10:16",33396.43,1991.431,2,0,358.62,1991-06-07 10:16:00
"944","1991-06-14"," 09:49",33403.41,1991.45,2,0,358.67,1991-06-14 09:49:00
"945","1991-06-21"," 09:30",33410.4,1991.47,2,0,358.06,1991-06-21 09:30:00
"946","1991-06-28"," 10:33",33417.44,1991.489,2,0,357.23,1991-06-28 10:33:00
"947","1991-07-05"," 09:51",33424.41,1991.508,2,0,355.79,1991-07-05 09:51:00
"948","1991-07-12"," 10:26",33431.43,1991.527,2,0,356.12,1991-07-12 10:26:00
"949","1991-07-19"," 09:48",33438.41,1991.546,2,0,355.28,1991-07-19 09:48:00
"950","1991-07-26"," 09:53",33445.41,1991.566,2,0,354.78,1991-07-26 09:53:00
"951","1991-08-02"," 09:53",33452.41,1991.585,2,0,354.22,1991-08-02 09:53:00
"952","1991-08-09"," 10:14",33459.43,1991.604,2,0,354.83,1991-08-09 10:14:00
"953","1991-08-16"," 09:41",33466.4,1991.623,2,0,354.26,1991-08-16 09:41:00
"954","1991-08-23"," 09:36",33473.4,1991.642,2,0,353.38,1991-08-23 09:36:00
"955","1991-08-30"," 09:50",33480.41,1991.661,2,0,353.75,1991-08-30 09:50:00
"956","1991-09-06"," 10:36",33487.44,1991.681,2,0,352.44,1991-09-06 10:36:00
"957","1991-09-13"," 09:31",33494.4,1991.7,2,0,352.38,1991-09-13 09:31:00
"958","1991-09-20"," 09:44",33501.41,1991.719,2,0,351.16,1991-09-20 09:44:00
"959","1991-09-27"," 09:46",33508.41,1991.738,2,0,352.01,1991-09-27 09:46:00
"960","1991-10-04"," 09:56",33515.41,1991.757,2,0,351.87,1991-10-04 09:56:00
"961","1991-10-11"," 09:43",33522.4,1991.776,2,0,352.12,1991-10-11 09:43:00
"962","1991-10-18"," 09:55",33529.41,1991.796,2,0,352.27,1991-10-18 09:55:00
"963","1991-10-25"," 09:57",33536.41,1991.815,2,0,352.61,1991-10-25 09:57:00
"964","1991-11-01"," 10:25",33543.43,1991.834,2,0,353.23,1991-11-01 10:25:00
"965","1991-11-08"," 09:33",33550.4,1991.853,2,0,354.22,1991-11-08 09:33:00
"966","1991-11-15"," 09:40",33557.4,1991.872,2,0,353.66,1991-11-15 09:40:00
"967","1991-11-22"," 09:43",33564.4,1991.892,2,0,353.8,1991-11-22 09:43:00
"968","1991-11-29"," 09:35",33571.4,1991.911,2,0,354.36,1991-11-29 09:35:00
"969","1991-12-06"," 09:49",33578.41,1991.93,2,0,354.68,1991-12-06 09:49:00
"970","1991-12-13"," 09:55",33585.41,1991.949,2,0,354.59,1991-12-13 09:55:00
"971","1991-12-20"," 10:34",33592.44,1991.968,2,0,355.42,1991-12-20 10:34:00
"972","1991-12-27"," 09:42",33599.4,1991.987,2,5,NA,1991-12-27 09:42:00
"973","1991-12-31"," 09:54",33603.41,1991.998,2,0,356.47,1991-12-31 09:54:00
"974","1992-01-10"," 09:40",33613.4,1992.026,2,0,355.73,1992-01-10 09:40:00
"975","1992-01-17"," 09:12",33620.38,1992.045,2,0,356.95,1992-01-17 09:12:00
"976","1992-01-24"," 10:29",33627.44,1992.064,2,0,356.62,1992-01-24 10:29:00
"977","1992-01-31"," 10:57",33634.46,1992.083,2,0,356.93,1992-01-31 10:57:00
"978","1992-02-07"," 09:38",33641.4,1992.102,2,0,356.5,1992-02-07 09:38:00
"979","1992-02-14"," 09:46",33648.41,1992.121,2,0,357.47,1992-02-14 09:46:00
"980","1992-02-21"," 09:59",33655.42,1992.14,2,0,357.11,1992-02-21 09:59:00
"981","1992-02-28"," 09:44",33662.41,1992.16,2,0,356.52,1992-02-28 09:44:00
"982","1992-03-06"," 09:21",33669.39,1992.179,2,0,357.42,1992-03-06 09:21:00
"983","1992-03-13"," 09:42",33676.4,1992.198,2,0,358.18,1992-03-13 09:42:00
"984","1992-03-20"," 09:45",33683.41,1992.217,2,0,358.16,1992-03-20 09:45:00
"985","1992-03-26"," 09:58",33689.42,1992.233,2,0,358.16,1992-03-26 09:58:00
"986","1992-04-03"," 09:43",33697.4,1992.255,2,0,358.54,1992-04-03 09:43:00
"987","1992-04-10"," 09:37",33704.4,1992.274,2,0,359.03,1992-04-10 09:37:00
"988","1992-04-17"," 09:42",33711.4,1992.293,2,0,359.63,1992-04-17 09:42:00
"989","1992-04-24"," 09:51",33718.41,1992.313,2,0,359.12,1992-04-24 09:51:00
"990","1992-05-01"," 09:58",33725.42,1992.332,2,0,359.86,1992-05-01 09:58:00
"991","1992-05-08"," 09:41",33732.4,1992.351,2,0,360.07,1992-05-08 09:41:00
"992","1992-05-15"," 09:39",33739.4,1992.37,2,0,358.19,1992-05-15 09:39:00
"993","1992-05-22"," 09:38",33746.4,1992.389,2,0,358.97,1992-05-22 09:38:00
"994","1992-05-29"," 09:39",33753.4,1992.408,2,0,360.67,1992-05-29 09:39:00
"995","1992-06-05"," 09:39",33760.4,1992.427,2,0,360.5,1992-06-05 09:39:00
"996","1992-06-12"," 09:26",33767.39,1992.446,2,0,359.92,1992-06-12 09:26:00
"997","1992-06-19"," 09:30",33774.4,1992.466,2,0,358.79,1992-06-19 09:30:00
"998","1992-06-26"," 09:32",33781.4,1992.485,2,0,358.41,1992-06-26 09:32:00
"999","1992-07-01"," 09:51",33786.41,1992.498,2,0,358.37,1992-07-01 09:51:00
"1000","1992-07-10"," 10:19",33795.43,1992.523,2,0,355.86,1992-07-10 10:19:00
"1001","1992-07-17"," 09:53",33802.41,1992.542,2,0,356.23,1992-07-17 09:53:00
"1002","1992-07-24"," 09:09",33809.38,1992.561,2,0,356.9,1992-07-24 09:09:00
"1003","1992-07-31"," 10:06",33816.42,1992.58,2,0,354.25,1992-07-31 10:06:00
"1004","1992-08-07"," 10:07",33823.42,1992.6,2,0,355.83,1992-08-07 10:07:00
"1005","1992-08-14"," 09:48",33830.41,1992.619,2,0,355.58,1992-08-14 09:48:00
"1006","1992-08-21"," 09:44",33837.41,1992.638,2,0,353.9,1992-08-21 09:44:00
"1007","1992-08-28"," 09:40",33844.4,1992.657,2,0,352.9,1992-08-28 09:40:00
"1008","1992-09-04"," 09:40",33851.4,1992.676,2,0,353.71,1992-09-04 09:40:00
"1009","1992-09-11"," 09:51",33858.41,1992.695,2,0,354.6,1992-09-11 09:51:00
"1010","1992-09-18"," 09:53",33865.41,1992.714,2,0,352.68,1992-09-18 09:53:00
"1011","1992-10-02"," 10:33",33879.44,1992.753,2,0,352.4,1992-10-02 10:33:00
"1012","1992-10-09"," 09:56",33886.41,1992.772,2,0,353.18,1992-10-09 09:56:00
"1013","1992-10-16"," 10:12",33893.43,1992.791,2,0,353.81,1992-10-16 10:12:00
"1014","1992-10-23"," 09:33",33900.4,1992.81,2,0,353.4,1992-10-23 09:33:00
"1015","1992-10-30"," 09:43",33907.4,1992.829,2,0,353.11,1992-10-30 09:43:00
"1016","1992-11-06"," 09:34",33914.4,1992.848,2,0,354.48,1992-11-06 09:34:00
"1017","1992-11-13"," 09:33",33921.4,1992.867,2,0,354.9,1992-11-13 09:33:00
"1018","1992-11-20"," 11:02",33928.46,1992.887,2,0,354.63,1992-11-20 11:02:00
"1019","1992-11-27"," 09:50",33935.41,1992.905,2,0,354.96,1992-11-27 09:50:00
"1020","1992-12-04"," 10:07",33942.42,1992.925,2,0,354.86,1992-12-04 10:07:00
"1021","1992-12-11"," 09:52",33949.41,1992.944,2,0,356.4,1992-12-11 09:52:00
"1022","1992-12-18"," 10:04",33956.42,1992.963,2,0,355.46,1992-12-18 10:04:00
"1023","1992-12-31"," 09:42",33969.4,1992.998,2,0,356.5,1992-12-31 09:42:00
"1024","1993-01-08"," 09:36",33977.4,1993.02,2,0,356.44,1993-01-08 09:36:00
"1025","1993-01-15"," 09:35",33984.4,1993.039,2,0,357.72,1993-01-15 09:35:00
"1026","1993-01-22"," 09:45",33991.41,1993.059,2,0,356.67,1993-01-22 09:45:00
"1027","1993-01-29"," 09:18",33998.39,1993.078,2,0,356.55,1993-01-29 09:18:00
"1028","1993-02-05"," 09:49",34005.41,1993.097,2,0,356.84,1993-02-05 09:49:00
"1029","1993-02-12"," 09:22",34012.39,1993.116,2,0,357.21,1993-02-12 09:22:00
"1030","1993-02-19"," 10:05",34019.42,1993.135,2,0,356.86,1993-02-19 10:05:00
"1031","1993-02-26"," 09:21",34026.39,1993.154,2,0,357.23,1993-02-26 09:21:00
"1032","1993-03-05"," 09:38",34033.4,1993.174,2,0,358.64,1993-03-05 09:38:00
"1033","1993-03-12"," 09:15",34040.39,1993.193,2,0,359.1,1993-03-12 09:15:00
"1034","1993-03-19"," 10:17",34047.43,1993.212,2,0,358.05,1993-03-19 10:17:00
"1035","1993-03-26"," 09:42",34054.4,1993.231,2,0,357.99,1993-03-26 09:42:00
"1036","1993-04-02"," 10:54",34061.45,1993.251,2,0,358.41,1993-04-02 10:54:00
"1037","1993-04-09"," 09:17",34068.39,1993.27,2,0,357.87,1993-04-09 09:17:00
"1038","1993-04-16"," 09:55",34075.41,1993.289,2,4,NA,1993-04-16 09:55:00
"1039","1993-04-23"," 09:30",34082.4,1993.308,2,0,360.26,1993-04-23 09:30:00
"1040","1993-04-30"," 09:26",34089.39,1993.327,2,0,360.03,1993-04-30 09:26:00
"1041","1993-05-07"," 09:31",34096.4,1993.346,2,0,359.94,1993-05-07 09:31:00
"1042","1993-05-14"," 09:32",34103.4,1993.365,2,0,360.74,1993-05-14 09:32:00
"1043","1993-05-21"," 09:47",34110.41,1993.385,2,0,360.89,1993-05-21 09:47:00
"1044","1993-05-28"," 09:33",34117.4,1993.404,2,0,360.65,1993-05-28 09:33:00
"1045","1993-06-04"," 09:36",34124.4,1993.423,2,0,359.57,1993-06-04 09:36:00
"1046","1993-06-11"," 09:37",34131.4,1993.442,2,0,360.07,1993-06-11 09:37:00
"1047","1993-06-18"," 09:39",34138.4,1993.461,2,0,359.75,1993-06-18 09:39:00
"1048","1993-06-25"," 09:41",34145.4,1993.481,2,0,359.25,1993-06-25 09:41:00
"1049","1993-07-02"," 10:03",34152.42,1993.5,2,0,357.35,1993-07-02 10:03:00
"1050","1993-07-09"," 09:54",34159.41,1993.519,2,4,NA,1993-07-09 09:54:00
"1051","1993-07-16"," 09:43",34166.4,1993.538,2,0,358.16,1993-07-16 09:43:00
"1052","1993-07-23"," 09:54",34173.41,1993.557,2,0,357.27,1993-07-23 09:54:00
"1053","1993-07-30"," 09:41",34180.4,1993.576,2,0,356.07,1993-07-30 09:41:00
"1054","1993-08-06"," 09:42",34187.4,1993.596,2,0,356.48,1993-08-06 09:42:00
"1055","1993-08-13"," 09:13",34194.38,1993.615,2,0,355.93,1993-08-13 09:13:00
"1056","1993-08-20"," 09:46",34201.41,1993.634,2,0,355.22,1993-08-20 09:46:00
"1057","1993-08-27"," 09:20",34208.39,1993.653,2,0,354.8,1993-08-27 09:20:00
"1058","1993-09-03"," 09:20",34215.39,1993.672,2,0,353.16,1993-09-03 09:20:00
"1059","1993-09-10"," 10:06",34222.42,1993.692,2,0,352.64,1993-09-10 10:06:00
"1060","1993-09-17"," 10:06",34229.42,1993.711,2,0,354.44,1993-09-17 10:06:00
"1061","1993-09-23"," 09:43",34235.4,1993.727,2,0,354.13,1993-09-23 09:43:00
"1062","1993-09-30"," 10:06",34242.42,1993.746,2,0,353.09,1993-09-30 10:06:00
"1063","1993-10-15"," 09:53",34257.41,1993.787,2,0,353.83,1993-10-15 09:53:00
"1064","1993-10-22"," 09:52",34264.41,1993.807,2,0,354.59,1993-10-22 09:52:00
"1065","1993-10-29"," 09:42",34271.4,1993.826,2,0,353.91,1993-10-29 09:42:00
"1066","1993-11-05"," 09:41",34278.4,1993.845,2,0,354.85,1993-11-05 09:41:00
"1067","1993-11-12"," 09:35",34285.4,1993.864,2,0,355.07,1993-11-12 09:35:00
"1068","1993-11-19"," 09:43",34292.4,1993.883,2,0,356.16,1993-11-19 09:43:00
"1069","1993-11-26"," 09:35",34299.4,1993.902,2,0,356.08,1993-11-26 09:35:00
"1070","1993-12-03"," 10:07",34306.42,1993.922,2,0,356.14,1993-12-03 10:07:00
"1071","1993-12-10"," 09:41",34313.4,1993.941,2,0,356.38,1993-12-10 09:41:00
"1072","1993-12-17"," 09:30",34320.4,1993.96,2,0,356.55,1993-12-17 09:30:00
"1073","1993-12-23"," 09:33",34326.4,1993.976,2,0,357.7,1993-12-23 09:33:00
"1074","1993-12-30"," 07:18",34333.3,1993.995,2,0,357.74,1993-12-30 07:18:00
"1075","1994-01-07"," 10:01",34341.42,1994.018,2,0,357.91,1994-01-07 10:01:00
"1076","1994-01-14"," 10:20",34348.43,1994.037,2,0,358.2,1994-01-14 10:20:00
"1077","1994-01-21"," 10:18",34355.43,1994.056,2,0,358.48,1994-01-21 10:18:00
"1078","1994-01-28"," 10:04",34362.42,1994.075,2,0,359.6,1994-01-28 10:04:00
"1079","1994-02-04"," 09:32",34369.4,1994.094,2,0,358.51,1994-02-04 09:32:00
"1080","1994-02-11"," 09:53",34376.41,1994.113,2,0,358.98,1994-02-11 09:53:00
"1081","1994-02-18"," 09:53",34383.41,1994.133,2,0,358.75,1994-02-18 09:53:00
"1082","1994-02-25"," 09:40",34390.4,1994.152,2,0,360.1,1994-02-25 09:40:00
"1083","1994-03-04"," 10:03",34397.42,1994.171,2,0,358.19,1994-03-04 10:03:00
"1084","1994-03-11"," 09:35",34404.4,1994.19,2,0,358.75,1994-03-11 09:35:00
"1085","1994-03-18"," 09:55",34411.41,1994.209,2,0,360.45,1994-03-18 09:55:00
"1086","1994-03-25"," 09:54",34418.41,1994.229,2,0,360.95,1994-03-25 09:54:00
"1087","1994-04-01"," 09:40",34425.4,1994.248,2,0,360.32,1994-04-01 09:40:00
"1088","1994-04-08"," 09:35",34432.4,1994.267,2,0,360.9,1994-04-08 09:35:00
"1089","1994-04-15"," 09:39",34439.4,1994.286,2,0,360.68,1994-04-15 09:39:00
"1090","1994-04-22"," 09:34",34446.4,1994.305,2,0,361.96,1994-04-22 09:34:00
"1091","1994-04-29"," 09:41",34453.4,1994.324,2,0,361.98,1994-04-29 09:41:00
"1092","1994-05-06"," 09:34",34460.4,1994.344,2,0,361.52,1994-05-06 09:34:00
"1093","1994-05-13"," 09:57",34467.41,1994.363,2,0,361.8,1994-05-13 09:57:00
"1094","1994-05-20"," 10:00",34474.42,1994.382,2,0,361.62,1994-05-20 10:00:00
"1095","1994-05-27"," 09:45",34481.41,1994.401,2,0,361.42,1994-05-27 09:45:00
"1096","1994-06-03"," 10:28",34488.44,1994.42,2,0,361.81,1994-06-03 10:28:00
"1097","1994-06-10"," 09:27",34495.39,1994.439,2,0,361.21,1994-06-10 09:27:00
"1098","1994-06-17"," 09:22",34502.39,1994.459,2,0,360.71,1994-06-17 09:22:00
"1099","1994-06-24"," 09:54",34509.41,1994.478,2,0,360.58,1994-06-24 09:54:00
"1100","1994-07-01"," 09:28",34516.39,1994.497,2,0,359.91,1994-07-01 09:28:00
"1101","1994-07-08"," 09:55",34523.41,1994.516,2,0,359.23,1994-07-08 09:55:00
"1102","1994-07-14"," 11:11",34529.47,1994.533,2,0,357.75,1994-07-14 11:11:00
"1103","1994-07-21"," 10:20",34536.43,1994.552,2,0,359.02,1994-07-21 10:20:00
"1104","1994-07-28"," 10:08",34543.42,1994.571,2,0,358.8,1994-07-28 10:08:00
"1105","1994-08-05"," 09:41",34551.4,1994.593,2,0,357.71,1994-08-05 09:41:00
"1106","1994-08-12"," 09:40",34558.4,1994.612,2,0,357.15,1994-08-12 09:40:00
"1107","1994-08-19"," 09:39",34565.4,1994.631,2,0,357.15,1994-08-19 09:39:00
"1108","1994-08-26"," 09:37",34572.4,1994.65,2,0,356.73,1994-08-26 09:37:00
"1109","1994-09-02"," 09:53",34579.41,1994.67,2,0,356.23,1994-09-02 09:53:00
"1110","1994-09-09"," 09:59",34586.42,1994.689,2,0,354.76,1994-09-09 09:59:00
"1111","1994-09-16"," 09:34",34593.4,1994.708,2,0,354.46,1994-09-16 09:34:00
"1112","1994-09-23"," 09:38",34600.4,1994.727,2,0,355.09,1994-09-23 09:38:00
"1113","1994-09-30"," 09:34",34607.4,1994.746,2,0,355.22,1994-09-30 09:34:00
"1114","1994-10-07"," 09:43",34614.4,1994.765,2,0,355.77,1994-10-07 09:43:00
"1115","1994-10-14"," 10:00",34621.42,1994.785,2,0,356.38,1994-10-14 10:00:00
"1116","1994-10-21"," 09:53",34628.41,1994.804,2,0,354.9,1994-10-21 09:53:00
"1117","1994-10-28"," 09:42",34635.4,1994.823,2,0,356.49,1994-10-28 09:42:00
"1118","1994-11-02"," 09:43",34640.4,1994.837,2,0,356.48,1994-11-02 09:43:00
"1119","1994-11-10"," 09:25",34648.39,1994.859,2,0,357.02,1994-11-10 09:25:00
"1120","1994-11-18"," 09:53",34656.41,1994.881,2,0,357.15,1994-11-18 09:53:00
"1121","1994-11-24"," 09:40",34662.4,1994.897,2,0,358.11,1994-11-24 09:40:00
"1122","1994-11-30"," 10:23",34668.43,1994.914,2,0,358.11,1994-11-30 10:23:00
"1123","1994-12-09"," 09:44",34677.41,1994.938,2,0,359.52,1994-12-09 09:44:00
"1124","1994-12-16"," 09:43",34684.4,1994.957,2,0,359.6,1994-12-16 09:43:00
"1125","1994-12-30"," 10:14",34698.43,1994.996,2,0,359.79,1994-12-30 10:14:00
"1126","1995-01-06"," 10:00",34705.42,1995.015,2,0,360.92,1995-01-06 10:00:00
"1127","1995-01-13"," 10:07",34712.42,1995.034,2,0,359.8,1995-01-13 10:07:00
"1128","1995-01-20"," 09:32",34719.4,1995.053,2,0,359.9,1995-01-20 09:32:00
"1129","1995-01-27"," 09:46",34726.41,1995.072,2,0,359.9,1995-01-27 09:46:00
"1130","1995-02-03"," 09:29",34733.4,1995.091,2,0,359.97,1995-02-03 09:29:00
"1131","1995-02-10"," 09:37",34740.4,1995.111,2,0,361.02,1995-02-10 09:37:00
"1132","1995-02-17"," 09:54",34747.41,1995.13,2,0,360.77,1995-02-17 09:54:00
"1133","1995-02-24"," 09:42",34754.4,1995.149,2,0,361.12,1995-02-24 09:42:00
"1134","1995-03-03"," 09:52",34761.41,1995.168,2,0,362.36,1995-03-03 09:52:00
"1135","1995-03-10"," 09:48",34768.41,1995.187,2,0,361.26,1995-03-10 09:48:00
"1136","1995-03-17"," 09:55",34775.41,1995.207,2,0,360.73,1995-03-17 09:55:00
"1137","1995-03-24"," 09:54",34782.41,1995.226,2,0,362.52,1995-03-24 09:54:00
"1138","1995-03-31"," 09:38",34789.4,1995.245,2,0,363.34,1995-03-31 09:38:00
"1139","1995-04-07"," 10:04",34796.42,1995.264,2,0,363.39,1995-04-07 10:04:00
"1140","1995-04-14"," 09:53",34803.41,1995.283,2,0,363.29,1995-04-14 09:53:00
"1141","1995-04-21"," 09:30",34810.4,1995.302,2,0,362.32,1995-04-21 09:30:00
"1142","1995-04-26"," 10:18",34815.43,1995.316,2,0,363.52,1995-04-26 10:18:00
"1143","1995-05-05"," 09:25",34824.39,1995.341,2,0,362.36,1995-05-05 09:25:00
"1144","1995-05-19"," 09:39",34838.4,1995.379,2,0,364.29,1995-05-19 09:39:00
"1145","1995-05-26"," 09:42",34845.4,1995.398,2,0,363.96,1995-05-26 09:42:00
"1146","1995-06-02"," 10:12",34852.43,1995.418,2,0,364.76,1995-06-02 10:12:00
"1147","1995-06-09"," 09:42",34859.4,1995.437,2,0,363.71,1995-06-09 09:42:00
"1148","1995-06-16"," 09:45",34866.41,1995.456,2,0,362.98,1995-06-16 09:45:00
"1149","1995-06-30"," 09:27",34880.39,1995.494,2,0,362.59,1995-06-30 09:27:00
"1150","1995-07-14"," 10:28",34894.44,1995.533,2,0,362.12,1995-07-14 10:28:00
"1151","1995-07-21"," 09:47",34901.41,1995.552,2,0,360.58,1995-07-21 09:47:00
"1152","1995-07-28"," 09:48",34908.41,1995.571,2,0,361.15,1995-07-28 09:48:00
"1153","1995-08-03"," 09:45",34914.41,1995.587,2,0,359.23,1995-08-03 09:45:00
"1154","1995-08-11"," 09:47",34922.41,1995.609,2,0,358.77,1995-08-11 09:47:00
"1155","1995-08-18"," 09:40",34929.4,1995.629,2,0,357.81,1995-08-18 09:40:00
"1156","1995-08-25"," 09:42",34936.4,1995.648,2,0,358.6,1995-08-25 09:42:00
"1157","1995-09-01"," 10:13",34943.43,1995.667,2,5,NA,1995-09-01 10:13:00
"1158","1995-09-08"," 09:54",34950.41,1995.686,2,0,358.52,1995-09-08 09:54:00
"1159","1995-09-15"," 09:46",34957.41,1995.705,2,0,358.26,1995-09-15 09:46:00
"1160","1995-09-22"," 10:16",34964.43,1995.724,2,0,358.26,1995-09-22 10:16:00
"1161","1995-09-29"," 10:09",34971.42,1995.744,2,0,356.98,1995-09-29 10:09:00
"1162","1995-10-06"," 10:03",34978.42,1995.763,2,0,357.47,1995-10-06 10:03:00
"1163","1995-10-13"," 09:28",34985.39,1995.782,2,0,357.21,1995-10-13 09:28:00
"1164","1995-10-18"," 09:44",34990.41,1995.796,2,0,357.64,1995-10-18 09:44:00
"1165","1995-10-27"," 09:52",34999.41,1995.82,2,0,358.19,1995-10-27 09:52:00
"1166","1995-11-03"," 09:52",35006.41,1995.839,2,4,NA,1995-11-03 09:52:00
"1167","1995-11-09"," 10:25",35012.43,1995.856,2,0,359.12,1995-11-09 10:25:00
"1168","1995-11-17"," 10:02",35020.42,1995.878,2,0,359.53,1995-11-17 10:02:00
"1169","1995-11-24"," 09:53",35027.41,1995.897,2,0,359.66,1995-11-24 09:53:00
"1170","1995-12-01"," 09:28",35034.39,1995.916,2,0,360,1995-12-01 09:28:00
"1171","1995-12-08"," 09:49",35041.41,1995.935,2,0,360.25,1995-12-08 09:49:00
"1172","1995-12-15"," 09:36",35048.4,1995.955,2,0,360.51,1995-12-15 09:36:00
"1173","1996-01-12"," 10:32",35076.44,1996.031,2,0,362.36,1996-01-12 10:32:00
"1174","1996-01-19"," 10:08",35083.42,1996.05,2,0,361.97,1996-01-19 10:08:00
"1175","1996-02-02"," 09:52",35097.41,1996.089,2,0,361.86,1996-02-02 09:52:00
"1176","1996-02-09"," 09:39",35104.4,1996.108,2,0,362.89,1996-02-09 09:39:00
"1177","1996-02-16"," 09:51",35111.41,1996.127,2,0,362.56,1996-02-16 09:51:00
"1178","1996-02-23"," 09:32",35118.4,1996.146,2,0,363.97,1996-02-23 09:32:00
"1179","1996-03-01"," 09:48",35125.41,1996.165,2,0,363.85,1996-03-01 09:48:00
"1180","1996-03-08"," 09:45",35132.41,1996.184,2,0,363.72,1996-03-08 09:45:00
"1181","1996-03-15"," 09:50",35139.41,1996.203,2,0,362.99,1996-03-15 09:50:00
"1182","1996-03-22"," 09:32",35146.4,1996.222,2,0,364.9,1996-03-22 09:32:00
"1183","1996-03-29"," 09:45",35153.41,1996.242,2,0,364.14,1996-03-29 09:45:00
"1184","1996-04-05"," 09:20",35160.39,1996.261,2,0,364.2,1996-04-05 09:20:00
"1185","1996-04-12"," 09:45",35167.41,1996.28,2,0,364.72,1996-04-12 09:45:00
"1186","1996-04-19"," 09:28",35174.39,1996.299,2,0,364.58,1996-04-19 09:28:00
"1187","1996-04-26"," 09:48",35181.41,1996.318,2,4,NA,1996-04-26 09:48:00
"1188","1996-05-03"," 09:40",35188.4,1996.337,2,0,364.54,1996-05-03 09:40:00
"1189","1996-05-10"," 09:33",35195.4,1996.356,2,0,365.74,1996-05-10 09:33:00
"1190","1996-05-17"," 09:37",35202.4,1996.375,2,0,365.58,1996-05-17 09:37:00
"1191","1996-05-24"," 09:33",35209.4,1996.395,2,0,365.3,1996-05-24 09:33:00
"1192","1996-05-31"," 09:38",35216.4,1996.414,2,0,364.56,1996-05-31 09:38:00
"1193","1996-06-07"," 09:35",35223.4,1996.433,2,0,365.53,1996-06-07 09:35:00
"1194","1996-06-14"," 09:29",35230.4,1996.452,2,0,365.34,1996-06-14 09:29:00
"1195","1996-06-21"," 09:42",35237.4,1996.471,2,0,365.32,1996-06-21 09:42:00
